query_text,storeview_id,store_id,website_id,redirect,display_in_terms,is_external
Cigarettes,2,,,in-store-only-en,0,0
tobacco,2,,,in-store-only-en,0,0
cigarette,2,,,in-store-only-en,0,0
Marlboro,2,,,in-store-only-en,0,0
cig,2,,,in-store-only-en,0,0
amber leaf,2,,,in-store-only-en,0,0
cigar,2,,,in-store-only-en,0,0
terea,2,,,in-store-only-en,0,0
ciga,2,,,in-store-only-en,0,0
golden virginia,2,,,in-store-only-en,0,0
toba,2,,,in-store-only-en,0,0
tabaco,2,,,in-store-only-en,0,0
cigars,2,,,in-store-only-en,0,0
tabacco,2,,,in-store-only-en,0,0
camel,2,,,in-store-only-en,0,0
Malboro,2,,,in-store-only-en,0,0
Iqos,2,,,in-store-only-en,0,0
Amberleaf,2,,,in-store-only-en,0,0
cigare,2,,,in-store-only-en,0,0
Tabac,2,,,in-store-only-en,0,0
winston,2,,,in-store-only-en,0,0
zigaretten,2,,,in-store-only-en,0,0
snus,2,,,in-store-only-en,0,0
tobacc,2,,,in-store-only-en,0,0
taba,2,,,in-store-only-en,0,0
vape,2,,,in-store-only-en,0,0
marlboro gold,2,,,in-store-only-en,0,0
cigaret,2,,,in-store-only-en,0,0
cigarros,2,,,in-store-only-en,0,0
amber leaf tobacco,2,,,in-store-only-en,0,0
cigarrillos,2,,,in-store-only-en,0,0
Tobaco,2,,,in-store-only-en,0,0
cigarets,2,,,in-store-only-en,0,0
tobac,2,,,in-store-only-en,0,0
cigarett,2,,,in-store-only-en,0,0
lucky strike,2,,,in-store-only-en,0,0
Cigarro,2,,,in-store-only-en,0,0
heets,2,,,in-store-only-en,0,0
marlbo,2,,,in-store-only-en,0,0
Tabak,2,,,in-store-only-en,0,0
tobbaco,2,,,in-store-only-en,0,0
rolling tobacco,2,,,in-store-only-en,0,0
golden virginia tobacco,2,,,in-store-only-en,0,0
cigarr,2,,,in-store-only-en,0,0
Tabacc,2,,,in-store-only-en,0,0
tabbaco,2,,,in-store-only-en,0,0
cigarete,2,,,in-store-only-en,0,0
cigaretts,2,,,in-store-only-en,0,0
cigaretter,2,,,in-store-only-en,0,0
cigaretes,2,,,in-store-only-en,0,0
Cigarettes,3,,,in-store-only-es,0,0
tobacco,3,,,in-store-only-es,0,0
cigarette,3,,,in-store-only-es,0,0
Marlboro,3,,,in-store-only-es,0,0
cig,3,,,in-store-only-es,0,0
amber leaf,3,,,in-store-only-es,0,0
cigar,3,,,in-store-only-es,0,0
terea,3,,,in-store-only-es,0,0
ciga,3,,,in-store-only-es,0,0
golden virginia,3,,,in-store-only-es,0,0
toba,3,,,in-store-only-es,0,0
tabaco,3,,,in-store-only-es,0,0
cigars,3,,,in-store-only-es,0,0
tabacco,3,,,in-store-only-es,0,0
camel,3,,,in-store-only-es,0,0
Malboro,3,,,in-store-only-es,0,0
Iqos,3,,,in-store-only-es,0,0
Amberleaf,3,,,in-store-only-es,0,0
cigare,3,,,in-store-only-es,0,0
Tabac,3,,,in-store-only-es,0,0
winston,3,,,in-store-only-es,0,0
zigaretten,3,,,in-store-only-es,0,0
snus,3,,,in-store-only-es,0,0
tobacc,3,,,in-store-only-es,0,0
taba,3,,,in-store-only-es,0,0
vape,3,,,in-store-only-es,0,0
marlboro gold,3,,,in-store-only-es,0,0
cigaret,3,,,in-store-only-es,0,0
cigarros,3,,,in-store-only-es,0,0
amber leaf tobacco,3,,,in-store-only-es,0,0
cigarrillos,3,,,in-store-only-es,0,0
Tobaco,3,,,in-store-only-es,0,0
cigarets,3,,,in-store-only-es,0,0
tobac,3,,,in-store-only-es,0,0
cigarett,3,,,in-store-only-es,0,0
lucky strike,3,,,in-store-only-es,0,0
Cigarro,3,,,in-store-only-es,0,0
heets,3,,,in-store-only-es,0,0
marlbo,3,,,in-store-only-es,0,0
Tabak,3,,,in-store-only-es,0,0
tobbaco,3,,,in-store-only-es,0,0
rolling tobacco,3,,,in-store-only-es,0,0
golden virginia tobacco,3,,,in-store-only-es,0,0
cigarr,3,,,in-store-only-es,0,0
Tabacc,3,,,in-store-only-es,0,0
tabbaco,3,,,in-store-only-es,0,0
cigarete,3,,,in-store-only-es,0,0
cigaretts,3,,,in-store-only-es,0,0
cigaretter,3,,,in-store-only-es,0,0
cigaretes,3,,,in-store-only-es,0,0
Cigarettes,4,,,in-store-only-en,0,0
tobacco,4,,,in-store-only-en,0,0
cigarette,4,,,in-store-only-en,0,0
Marlboro,4,,,in-store-only-en,0,0
cig,4,,,in-store-only-en,0,0
amber leaf,4,,,in-store-only-en,0,0
cigar,4,,,in-store-only-en,0,0
terea,4,,,in-store-only-en,0,0
ciga,4,,,in-store-only-en,0,0
golden virginia,4,,,in-store-only-en,0,0
toba,4,,,in-store-only-en,0,0
tabaco,4,,,in-store-only-en,0,0
cigars,4,,,in-store-only-en,0,0
tabacco,4,,,in-store-only-en,0,0
camel,4,,,in-store-only-en,0,0
Malboro,4,,,in-store-only-en,0,0
Iqos,4,,,in-store-only-en,0,0
Amberleaf,4,,,in-store-only-en,0,0
cigare,4,,,in-store-only-en,0,0
Tabac,4,,,in-store-only-en,0,0
winston,4,,,in-store-only-en,0,0
zigaretten,4,,,in-store-only-en,0,0
snus,4,,,in-store-only-en,0,0
tobacc,4,,,in-store-only-en,0,0
taba,4,,,in-store-only-en,0,0
vape,4,,,in-store-only-en,0,0
marlboro gold,4,,,in-store-only-en,0,0
cigaret,4,,,in-store-only-en,0,0
cigarros,4,,,in-store-only-en,0,0
amber leaf tobacco,4,,,in-store-only-en,0,0
cigarrillos,4,,,in-store-only-en,0,0
Tobaco,4,,,in-store-only-en,0,0
cigarets,4,,,in-store-only-en,0,0
tobac,4,,,in-store-only-en,0,0
cigarett,4,,,in-store-only-en,0,0
lucky strike,4,,,in-store-only-en,0,0
Cigarro,4,,,in-store-only-en,0,0
heets,4,,,in-store-only-en,0,0
marlbo,4,,,in-store-only-en,0,0
Tabak,4,,,in-store-only-en,0,0
tobbaco,4,,,in-store-only-en,0,0
rolling tobacco,4,,,in-store-only-en,0,0
golden virginia tobacco,4,,,in-store-only-en,0,0
cigarr,4,,,in-store-only-en,0,0
Tabacc,4,,,in-store-only-en,0,0
tabbaco,4,,,in-store-only-en,0,0
cigarete,4,,,in-store-only-en,0,0
cigaretts,4,,,in-store-only-en,0,0
cigaretter,4,,,in-store-only-en,0,0
cigaretes,4,,,in-store-only-en,0,0
Cigarettes,5,,,in-store-only-es,0,0
tobacco,5,,,in-store-only-es,0,0
cigarette,5,,,in-store-only-es,0,0
Marlboro,5,,,in-store-only-es,0,0
cig,5,,,in-store-only-es,0,0
amber leaf,5,,,in-store-only-es,0,0
cigar,5,,,in-store-only-es,0,0
terea,5,,,in-store-only-es,0,0
ciga,5,,,in-store-only-es,0,0
golden virginia,5,,,in-store-only-es,0,0
toba,5,,,in-store-only-es,0,0
tabaco,5,,,in-store-only-es,0,0
cigars,5,,,in-store-only-es,0,0
tabacco,5,,,in-store-only-es,0,0
camel,5,,,in-store-only-es,0,0
Malboro,5,,,in-store-only-es,0,0
Iqos,5,,,in-store-only-es,0,0
Amberleaf,5,,,in-store-only-es,0,0
cigare,5,,,in-store-only-es,0,0
Tabac,5,,,in-store-only-es,0,0
winston,5,,,in-store-only-es,0,0
zigaretten,5,,,in-store-only-es,0,0
snus,5,,,in-store-only-es,0,0
tobacc,5,,,in-store-only-es,0,0
taba,5,,,in-store-only-es,0,0
vape,5,,,in-store-only-es,0,0
marlboro gold,5,,,in-store-only-es,0,0
cigaret,5,,,in-store-only-es,0,0
cigarros,5,,,in-store-only-es,0,0
amber leaf tobacco,5,,,in-store-only-es,0,0
cigarrillos,5,,,in-store-only-es,0,0
Tobaco,5,,,in-store-only-es,0,0
cigarets,5,,,in-store-only-es,0,0
tobac,5,,,in-store-only-es,0,0
cigarett,5,,,in-store-only-es,0,0
lucky strike,5,,,in-store-only-es,0,0
Cigarro,5,,,in-store-only-es,0,0
heets,5,,,in-store-only-es,0,0
marlbo,5,,,in-store-only-es,0,0
Tabak,5,,,in-store-only-es,0,0
tobbaco,5,,,in-store-only-es,0,0
rolling tobacco,5,,,in-store-only-es,0,0
golden virginia tobacco,5,,,in-store-only-es,0,0
cigarr,5,,,in-store-only-es,0,0
Tabacc,5,,,in-store-only-es,0,0
tabbaco,5,,,in-store-only-es,0,0
cigarete,5,,,in-store-only-es,0,0
cigaretts,5,,,in-store-only-es,0,0
cigaretter,5,,,in-store-only-es,0,0
cigaretes,5,,,in-store-only-es,0,0
Cigarettes,6,,,in-store-only-en,0,0
tobacco,6,,,in-store-only-en,0,0
cigarette,6,,,in-store-only-en,0,0
Marlboro,6,,,in-store-only-en,0,0
cig,6,,,in-store-only-en,0,0
amber leaf,6,,,in-store-only-en,0,0
cigar,6,,,in-store-only-en,0,0
terea,6,,,in-store-only-en,0,0
ciga,6,,,in-store-only-en,0,0
golden virginia,6,,,in-store-only-en,0,0
toba,6,,,in-store-only-en,0,0
tabaco,6,,,in-store-only-en,0,0
cigars,6,,,in-store-only-en,0,0
tabacco,6,,,in-store-only-en,0,0
camel,6,,,in-store-only-en,0,0
Malboro,6,,,in-store-only-en,0,0
Iqos,6,,,in-store-only-en,0,0
Amberleaf,6,,,in-store-only-en,0,0
cigare,6,,,in-store-only-en,0,0
Tabac,6,,,in-store-only-en,0,0
winston,6,,,in-store-only-en,0,0
zigaretten,6,,,in-store-only-en,0,0
snus,6,,,in-store-only-en,0,0
tobacc,6,,,in-store-only-en,0,0
taba,6,,,in-store-only-en,0,0
vape,6,,,in-store-only-en,0,0
marlboro gold,6,,,in-store-only-en,0,0
cigaret,6,,,in-store-only-en,0,0
cigarros,6,,,in-store-only-en,0,0
amber leaf tobacco,6,,,in-store-only-en,0,0
cigarrillos,6,,,in-store-only-en,0,0
Tobaco,6,,,in-store-only-en,0,0
cigarets,6,,,in-store-only-en,0,0
tobac,6,,,in-store-only-en,0,0
cigarett,6,,,in-store-only-en,0,0
lucky strike,6,,,in-store-only-en,0,0
Cigarro,6,,,in-store-only-en,0,0
heets,6,,,in-store-only-en,0,0
marlbo,6,,,in-store-only-en,0,0
Tabak,6,,,in-store-only-en,0,0
tobbaco,6,,,in-store-only-en,0,0
rolling tobacco,6,,,in-store-only-en,0,0
golden virginia tobacco,6,,,in-store-only-en,0,0
cigarr,6,,,in-store-only-en,0,0
Tabacc,6,,,in-store-only-en,0,0
tabbaco,6,,,in-store-only-en,0,0
cigarete,6,,,in-store-only-en,0,0
cigaretts,6,,,in-store-only-en,0,0
cigaretter,6,,,in-store-only-en,0,0
cigaretes,6,,,in-store-only-en,0,0
Cigarettes,7,,,in-store-only-es,0,0
tobacco,7,,,in-store-only-es,0,0
cigarette,7,,,in-store-only-es,0,0
Marlboro,7,,,in-store-only-es,0,0
cig,7,,,in-store-only-es,0,0
amber leaf,7,,,in-store-only-es,0,0
cigar,7,,,in-store-only-es,0,0
terea,7,,,in-store-only-es,0,0
ciga,7,,,in-store-only-es,0,0
golden virginia,7,,,in-store-only-es,0,0
toba,7,,,in-store-only-es,0,0
tabaco,7,,,in-store-only-es,0,0
cigars,7,,,in-store-only-es,0,0
tabacco,7,,,in-store-only-es,0,0
camel,7,,,in-store-only-es,0,0
Malboro,7,,,in-store-only-es,0,0
Iqos,7,,,in-store-only-es,0,0
Amberleaf,7,,,in-store-only-es,0,0
cigare,7,,,in-store-only-es,0,0
Tabac,7,,,in-store-only-es,0,0
winston,7,,,in-store-only-es,0,0
zigaretten,7,,,in-store-only-es,0,0
snus,7,,,in-store-only-es,0,0
tobacc,7,,,in-store-only-es,0,0
taba,7,,,in-store-only-es,0,0
vape,7,,,in-store-only-es,0,0
marlboro gold,7,,,in-store-only-es,0,0
cigaret,7,,,in-store-only-es,0,0
cigarros,7,,,in-store-only-es,0,0
amber leaf tobacco,7,,,in-store-only-es,0,0
cigarrillos,7,,,in-store-only-es,0,0
Tobaco,7,,,in-store-only-es,0,0
cigarets,7,,,in-store-only-es,0,0
tobac,7,,,in-store-only-es,0,0
cigarett,7,,,in-store-only-es,0,0
lucky strike,7,,,in-store-only-es,0,0
Cigarro,7,,,in-store-only-es,0,0
heets,7,,,in-store-only-es,0,0
marlbo,7,,,in-store-only-es,0,0
Tabak,7,,,in-store-only-es,0,0
tobbaco,7,,,in-store-only-es,0,0
rolling tobacco,7,,,in-store-only-es,0,0
golden virginia tobacco,7,,,in-store-only-es,0,0
cigarr,7,,,in-store-only-es,0,0
Tabacc,7,,,in-store-only-es,0,0
tabbaco,7,,,in-store-only-es,0,0
cigarete,7,,,in-store-only-es,0,0
cigaretts,7,,,in-store-only-es,0,0
cigaretter,7,,,in-store-only-es,0,0
cigaretes,7,,,in-store-only-es,0,0
Cigarettes,8,,,in-store-only-en,0,0
tobacco,8,,,in-store-only-en,0,0
cigarette,8,,,in-store-only-en,0,0
Marlboro,8,,,in-store-only-en,0,0
cig,8,,,in-store-only-en,0,0
amber leaf,8,,,in-store-only-en,0,0
cigar,8,,,in-store-only-en,0,0
terea,8,,,in-store-only-en,0,0
ciga,8,,,in-store-only-en,0,0
golden virginia,8,,,in-store-only-en,0,0
toba,8,,,in-store-only-en,0,0
tabaco,8,,,in-store-only-en,0,0
cigars,8,,,in-store-only-en,0,0
tabacco,8,,,in-store-only-en,0,0
camel,8,,,in-store-only-en,0,0
Malboro,8,,,in-store-only-en,0,0
Iqos,8,,,in-store-only-en,0,0
Amberleaf,8,,,in-store-only-en,0,0
cigare,8,,,in-store-only-en,0,0
Tabac,8,,,in-store-only-en,0,0
winston,8,,,in-store-only-en,0,0
zigaretten,8,,,in-store-only-en,0,0
snus,8,,,in-store-only-en,0,0
tobacc,8,,,in-store-only-en,0,0
taba,8,,,in-store-only-en,0,0
vape,8,,,in-store-only-en,0,0
marlboro gold,8,,,in-store-only-en,0,0
cigaret,8,,,in-store-only-en,0,0
cigarros,8,,,in-store-only-en,0,0
amber leaf tobacco,8,,,in-store-only-en,0,0
cigarrillos,8,,,in-store-only-en,0,0
Tobaco,8,,,in-store-only-en,0,0
cigarets,8,,,in-store-only-en,0,0
tobac,8,,,in-store-only-en,0,0
cigarett,8,,,in-store-only-en,0,0
lucky strike,8,,,in-store-only-en,0,0
Cigarro,8,,,in-store-only-en,0,0
heets,8,,,in-store-only-en,0,0
marlbo,8,,,in-store-only-en,0,0
Tabak,8,,,in-store-only-en,0,0
tobbaco,8,,,in-store-only-en,0,0
rolling tobacco,8,,,in-store-only-en,0,0
golden virginia tobacco,8,,,in-store-only-en,0,0
cigarr,8,,,in-store-only-en,0,0
Tabacc,8,,,in-store-only-en,0,0
tabbaco,8,,,in-store-only-en,0,0
cigarete,8,,,in-store-only-en,0,0
cigaretts,8,,,in-store-only-en,0,0
cigaretter,8,,,in-store-only-en,0,0
cigaretes,8,,,in-store-only-en,0,0
Cigarettes,9,,,in-store-only-es,0,0
tobacco,9,,,in-store-only-es,0,0
cigarette,9,,,in-store-only-es,0,0
Marlboro,9,,,in-store-only-es,0,0
cig,9,,,in-store-only-es,0,0
amber leaf,9,,,in-store-only-es,0,0
cigar,9,,,in-store-only-es,0,0
terea,9,,,in-store-only-es,0,0
ciga,9,,,in-store-only-es,0,0
golden virginia,9,,,in-store-only-es,0,0
toba,9,,,in-store-only-es,0,0
tabaco,9,,,in-store-only-es,0,0
cigars,9,,,in-store-only-es,0,0
tabacco,9,,,in-store-only-es,0,0
camel,9,,,in-store-only-es,0,0
Malboro,9,,,in-store-only-es,0,0
Iqos,9,,,in-store-only-es,0,0
Amberleaf,9,,,in-store-only-es,0,0
cigare,9,,,in-store-only-es,0,0
Tabac,9,,,in-store-only-es,0,0
winston,9,,,in-store-only-es,0,0
zigaretten,9,,,in-store-only-es,0,0
snus,9,,,in-store-only-es,0,0
tobacc,9,,,in-store-only-es,0,0
taba,9,,,in-store-only-es,0,0
vape,9,,,in-store-only-es,0,0
marlboro gold,9,,,in-store-only-es,0,0
cigaret,9,,,in-store-only-es,0,0
cigarros,9,,,in-store-only-es,0,0
amber leaf tobacco,9,,,in-store-only-es,0,0
cigarrillos,9,,,in-store-only-es,0,0
Tobaco,9,,,in-store-only-es,0,0
cigarets,9,,,in-store-only-es,0,0
tobac,9,,,in-store-only-es,0,0
cigarett,9,,,in-store-only-es,0,0
lucky strike,9,,,in-store-only-es,0,0
Cigarro,9,,,in-store-only-es,0,0
heets,9,,,in-store-only-es,0,0
marlbo,9,,,in-store-only-es,0,0
Tabak,9,,,in-store-only-es,0,0
tobbaco,9,,,in-store-only-es,0,0
rolling tobacco,9,,,in-store-only-es,0,0
golden virginia tobacco,9,,,in-store-only-es,0,0
cigarr,9,,,in-store-only-es,0,0
Tabacc,9,,,in-store-only-es,0,0
tabbaco,9,,,in-store-only-es,0,0
cigarete,9,,,in-store-only-es,0,0
cigaretts,9,,,in-store-only-es,0,0
cigaretter,9,,,in-store-only-es,0,0
cigaretes,9,,,in-store-only-es,0,0
Cigarettes,10,,,in-store-only-en,0,0
tobacco,10,,,in-store-only-en,0,0
cigarette,10,,,in-store-only-en,0,0
Marlboro,10,,,in-store-only-en,0,0
cig,10,,,in-store-only-en,0,0
amber leaf,10,,,in-store-only-en,0,0
cigar,10,,,in-store-only-en,0,0
terea,10,,,in-store-only-en,0,0
ciga,10,,,in-store-only-en,0,0
golden virginia,10,,,in-store-only-en,0,0
toba,10,,,in-store-only-en,0,0
tabaco,10,,,in-store-only-en,0,0
cigars,10,,,in-store-only-en,0,0
tabacco,10,,,in-store-only-en,0,0
camel,10,,,in-store-only-en,0,0
Malboro,10,,,in-store-only-en,0,0
Iqos,10,,,in-store-only-en,0,0
Amberleaf,10,,,in-store-only-en,0,0
cigare,10,,,in-store-only-en,0,0
Tabac,10,,,in-store-only-en,0,0
winston,10,,,in-store-only-en,0,0
zigaretten,10,,,in-store-only-en,0,0
snus,10,,,in-store-only-en,0,0
tobacc,10,,,in-store-only-en,0,0
taba,10,,,in-store-only-en,0,0
vape,10,,,in-store-only-en,0,0
marlboro gold,10,,,in-store-only-en,0,0
cigaret,10,,,in-store-only-en,0,0
cigarros,10,,,in-store-only-en,0,0
amber leaf tobacco,10,,,in-store-only-en,0,0
cigarrillos,10,,,in-store-only-en,0,0
Tobaco,10,,,in-store-only-en,0,0
cigarets,10,,,in-store-only-en,0,0
tobac,10,,,in-store-only-en,0,0
cigarett,10,,,in-store-only-en,0,0
lucky strike,10,,,in-store-only-en,0,0
Cigarro,10,,,in-store-only-en,0,0
heets,10,,,in-store-only-en,0,0
marlbo,10,,,in-store-only-en,0,0
Tabak,10,,,in-store-only-en,0,0
tobbaco,10,,,in-store-only-en,0,0
rolling tobacco,10,,,in-store-only-en,0,0
golden virginia tobacco,10,,,in-store-only-en,0,0
cigarr,10,,,in-store-only-en,0,0
Tabacc,10,,,in-store-only-en,0,0
tabbaco,10,,,in-store-only-en,0,0
cigarete,10,,,in-store-only-en,0,0
cigaretts,10,,,in-store-only-en,0,0
cigaretter,10,,,in-store-only-en,0,0
cigaretes,10,,,in-store-only-en,0,0
Cigarettes,11,,,in-store-only-es,0,0
tobacco,11,,,in-store-only-es,0,0
cigarette,11,,,in-store-only-es,0,0
Marlboro,11,,,in-store-only-es,0,0
cig,11,,,in-store-only-es,0,0
amber leaf,11,,,in-store-only-es,0,0
cigar,11,,,in-store-only-es,0,0
terea,11,,,in-store-only-es,0,0
ciga,11,,,in-store-only-es,0,0
golden virginia,11,,,in-store-only-es,0,0
toba,11,,,in-store-only-es,0,0
tabaco,11,,,in-store-only-es,0,0
cigars,11,,,in-store-only-es,0,0
tabacco,11,,,in-store-only-es,0,0
camel,11,,,in-store-only-es,0,0
Malboro,11,,,in-store-only-es,0,0
Iqos,11,,,in-store-only-es,0,0
Amberleaf,11,,,in-store-only-es,0,0
cigare,11,,,in-store-only-es,0,0
Tabac,11,,,in-store-only-es,0,0
winston,11,,,in-store-only-es,0,0
zigaretten,11,,,in-store-only-es,0,0
snus,11,,,in-store-only-es,0,0
tobacc,11,,,in-store-only-es,0,0
taba,11,,,in-store-only-es,0,0
vape,11,,,in-store-only-es,0,0
marlboro gold,11,,,in-store-only-es,0,0
cigaret,11,,,in-store-only-es,0,0
cigarros,11,,,in-store-only-es,0,0
amber leaf tobacco,11,,,in-store-only-es,0,0
cigarrillos,11,,,in-store-only-es,0,0
Tobaco,11,,,in-store-only-es,0,0
cigarets,11,,,in-store-only-es,0,0
tobac,11,,,in-store-only-es,0,0
cigarett,11,,,in-store-only-es,0,0
lucky strike,11,,,in-store-only-es,0,0
Cigarro,11,,,in-store-only-es,0,0
heets,11,,,in-store-only-es,0,0
marlbo,11,,,in-store-only-es,0,0
Tabak,11,,,in-store-only-es,0,0
tobbaco,11,,,in-store-only-es,0,0
rolling tobacco,11,,,in-store-only-es,0,0
golden virginia tobacco,11,,,in-store-only-es,0,0
cigarr,11,,,in-store-only-es,0,0
Tabacc,11,,,in-store-only-es,0,0
tabbaco,11,,,in-store-only-es,0,0
cigarete,11,,,in-store-only-es,0,0
cigaretts,11,,,in-store-only-es,0,0
cigaretter,11,,,in-store-only-es,0,0
cigaretes,11,,,in-store-only-es,0,0
Cigarettes,12,,,in-store-only-en,0,0
tobacco,12,,,in-store-only-en,0,0
cigarette,12,,,in-store-only-en,0,0
Marlboro,12,,,in-store-only-en,0,0
cig,12,,,in-store-only-en,0,0
amber leaf,12,,,in-store-only-en,0,0
cigar,12,,,in-store-only-en,0,0
terea,12,,,in-store-only-en,0,0
ciga,12,,,in-store-only-en,0,0
golden virginia,12,,,in-store-only-en,0,0
toba,12,,,in-store-only-en,0,0
tabaco,12,,,in-store-only-en,0,0
cigars,12,,,in-store-only-en,0,0
tabacco,12,,,in-store-only-en,0,0
camel,12,,,in-store-only-en,0,0
Malboro,12,,,in-store-only-en,0,0
Iqos,12,,,in-store-only-en,0,0
Amberleaf,12,,,in-store-only-en,0,0
cigare,12,,,in-store-only-en,0,0
Tabac,12,,,in-store-only-en,0,0
winston,12,,,in-store-only-en,0,0
zigaretten,12,,,in-store-only-en,0,0
snus,12,,,in-store-only-en,0,0
tobacc,12,,,in-store-only-en,0,0
taba,12,,,in-store-only-en,0,0
vape,12,,,in-store-only-en,0,0
marlboro gold,12,,,in-store-only-en,0,0
cigaret,12,,,in-store-only-en,0,0
cigarros,12,,,in-store-only-en,0,0
amber leaf tobacco,12,,,in-store-only-en,0,0
cigarrillos,12,,,in-store-only-en,0,0
Tobaco,12,,,in-store-only-en,0,0
cigarets,12,,,in-store-only-en,0,0
tobac,12,,,in-store-only-en,0,0
cigarett,12,,,in-store-only-en,0,0
lucky strike,12,,,in-store-only-en,0,0
Cigarro,12,,,in-store-only-en,0,0
heets,12,,,in-store-only-en,0,0
marlbo,12,,,in-store-only-en,0,0
Tabak,12,,,in-store-only-en,0,0
tobbaco,12,,,in-store-only-en,0,0
rolling tobacco,12,,,in-store-only-en,0,0
golden virginia tobacco,12,,,in-store-only-en,0,0
cigarr,12,,,in-store-only-en,0,0
Tabacc,12,,,in-store-only-en,0,0
tabbaco,12,,,in-store-only-en,0,0
cigarete,12,,,in-store-only-en,0,0
cigaretts,12,,,in-store-only-en,0,0
cigaretter,12,,,in-store-only-en,0,0
cigaretes,12,,,in-store-only-en,0,0
Cigarettes,13,,,in-store-only-es,0,0
tobacco,13,,,in-store-only-es,0,0
cigarette,13,,,in-store-only-es,0,0
Marlboro,13,,,in-store-only-es,0,0
cig,13,,,in-store-only-es,0,0
amber leaf,13,,,in-store-only-es,0,0
cigar,13,,,in-store-only-es,0,0
terea,13,,,in-store-only-es,0,0
ciga,13,,,in-store-only-es,0,0
golden virginia,13,,,in-store-only-es,0,0
toba,13,,,in-store-only-es,0,0
tabaco,13,,,in-store-only-es,0,0
cigars,13,,,in-store-only-es,0,0
tabacco,13,,,in-store-only-es,0,0
camel,13,,,in-store-only-es,0,0
Malboro,13,,,in-store-only-es,0,0
Iqos,13,,,in-store-only-es,0,0
Amberleaf,13,,,in-store-only-es,0,0
cigare,13,,,in-store-only-es,0,0
Tabac,13,,,in-store-only-es,0,0
winston,13,,,in-store-only-es,0,0
zigaretten,13,,,in-store-only-es,0,0
snus,13,,,in-store-only-es,0,0
tobacc,13,,,in-store-only-es,0,0
taba,13,,,in-store-only-es,0,0
vape,13,,,in-store-only-es,0,0
marlboro gold,13,,,in-store-only-es,0,0
cigaret,13,,,in-store-only-es,0,0
cigarros,13,,,in-store-only-es,0,0
amber leaf tobacco,13,,,in-store-only-es,0,0
cigarrillos,13,,,in-store-only-es,0,0
Tobaco,13,,,in-store-only-es,0,0
cigarets,13,,,in-store-only-es,0,0
tobac,13,,,in-store-only-es,0,0
cigarett,13,,,in-store-only-es,0,0
lucky strike,13,,,in-store-only-es,0,0
Cigarro,13,,,in-store-only-es,0,0
heets,13,,,in-store-only-es,0,0
marlbo,13,,,in-store-only-es,0,0
Tabak,13,,,in-store-only-es,0,0
tobbaco,13,,,in-store-only-es,0,0
rolling tobacco,13,,,in-store-only-es,0,0
golden virginia tobacco,13,,,in-store-only-es,0,0
cigarr,13,,,in-store-only-es,0,0
Tabacc,13,,,in-store-only-es,0,0
tabbaco,13,,,in-store-only-es,0,0
cigarete,13,,,in-store-only-es,0,0
cigaretts,13,,,in-store-only-es,0,0
cigaretter,13,,,in-store-only-es,0,0
cigaretes,13,,,in-store-only-es,0,0
Cigarettes,14,,,in-store-only-en,0,0
tobacco,14,,,in-store-only-en,0,0
cigarette,14,,,in-store-only-en,0,0
Marlboro,14,,,in-store-only-en,0,0
cig,14,,,in-store-only-en,0,0
amber leaf,14,,,in-store-only-en,0,0
cigar,14,,,in-store-only-en,0,0
terea,14,,,in-store-only-en,0,0
ciga,14,,,in-store-only-en,0,0
golden virginia,14,,,in-store-only-en,0,0
toba,14,,,in-store-only-en,0,0
tabaco,14,,,in-store-only-en,0,0
cigars,14,,,in-store-only-en,0,0
tabacco,14,,,in-store-only-en,0,0
camel,14,,,in-store-only-en,0,0
Malboro,14,,,in-store-only-en,0,0
Iqos,14,,,in-store-only-en,0,0
Amberleaf,14,,,in-store-only-en,0,0
cigare,14,,,in-store-only-en,0,0
Tabac,14,,,in-store-only-en,0,0
winston,14,,,in-store-only-en,0,0
zigaretten,14,,,in-store-only-en,0,0
snus,14,,,in-store-only-en,0,0
tobacc,14,,,in-store-only-en,0,0
taba,14,,,in-store-only-en,0,0
vape,14,,,in-store-only-en,0,0
marlboro gold,14,,,in-store-only-en,0,0
cigaret,14,,,in-store-only-en,0,0
cigarros,14,,,in-store-only-en,0,0
amber leaf tobacco,14,,,in-store-only-en,0,0
cigarrillos,14,,,in-store-only-en,0,0
Tobaco,14,,,in-store-only-en,0,0
cigarets,14,,,in-store-only-en,0,0
tobac,14,,,in-store-only-en,0,0
cigarett,14,,,in-store-only-en,0,0
lucky strike,14,,,in-store-only-en,0,0
Cigarro,14,,,in-store-only-en,0,0
heets,14,,,in-store-only-en,0,0
marlbo,14,,,in-store-only-en,0,0
Tabak,14,,,in-store-only-en,0,0
tobbaco,14,,,in-store-only-en,0,0
rolling tobacco,14,,,in-store-only-en,0,0
golden virginia tobacco,14,,,in-store-only-en,0,0
cigarr,14,,,in-store-only-en,0,0
Tabacc,14,,,in-store-only-en,0,0
tabbaco,14,,,in-store-only-en,0,0
cigarete,14,,,in-store-only-en,0,0
cigaretts,14,,,in-store-only-en,0,0
cigaretter,14,,,in-store-only-en,0,0
cigaretes,14,,,in-store-only-en,0,0
Cigarettes,15,,,in-store-only-es,0,0
tobacco,15,,,in-store-only-es,0,0
cigarette,15,,,in-store-only-es,0,0
Marlboro,15,,,in-store-only-es,0,0
cig,15,,,in-store-only-es,0,0
amber leaf,15,,,in-store-only-es,0,0
cigar,15,,,in-store-only-es,0,0
terea,15,,,in-store-only-es,0,0
